i,IDA Return Value,t,y[0],y[1],y[2],y[3],y[4],y[5],y[6],y[7],y[8],y[9],y[10],y[11],y[12],y[13],y[14],y[15],y[16],y[17],y[18],y[19],y[20],y[21],y[22],y[23],y[24]
62,0,0.2583333333333333,0.5539803601839979,-1.564330302629211e-10,0.9954727659089089,0.9713000604627218,0.3068780799816008,-1.532303709972704e-50,-0.2805742445546063,0.9858036837304348,1.024954117891471,0,0.2805742445107164,0.9858036835762225,0.9999903081114583,0.4834514029808675,0.8767935342593172,0.9999903079550571,0.05011531458684849,0.9999995777022623,1.914050274100913,1.555540479041199,-5.477598399531559,0.9949884685413154,0.09999903079550566,1,0
63,0,0.2625,0.553980366067121,6.068879366674642e-09,0.9954727765433515,0.9713000741518544,0.3068780545243386,-1.523814411750631e-50,-0.2805742212793952,0.9858036955867534,1.024954114676633,0,0.2805742229821688,0.9858037015694767,0.9999904217973745,0.4834514782964151,0.8767936290153764,0.9999904278662268,0.05011530626817375,0.9999995777022623,1.914050274100913,1.555540665569685,-5.477598412471721,0.9949884693731829,0.09999904278662265,1,0
64,0,0.2666666666666667,0.5539803819280618,1.21914317448192e-08,0.9954727871336765,0.9713000871018608,0.3068780340505454,-1.515372142117017e-50,-0.2805742025604986,0.9858037071209508,1.024954105755294,0,0.2805742059811044,0.9858037191393088,0.9999905561744372,0.483451570846833,0.8767937379070382,0.999990568365785,0.05011530070679629,0.9999995777022623,1.914050274100913,1.555540884124554,-5.477598421122756,0.9949884699293206,0.09999905683657849,1,0
65,0,0.2708333333333333,0.5539804077590561,1.819539587942737e-08,0.9954727976605033,0.9713000992838745,0.306878018627764,-1.50697663012985e-50,-0.28057418845967,0.985803718309852,1.024954090235745,0,0.2805741935648358,0.98580373624694,0.9999907109842175,0.483451680479078,0.8767938607060086,0.9999907291794756,0.0501152979050483,0.9999995777022623,1.914050274100913,1.555541134279184,-5.477598425481035,0.9949884702094954,0.09999907291794755,1,0
66,0,0.275,0.55398044355234,2.406494354575574e-08,0.995472808104451,0.9713001106690291,0.3068780083235373,-1.498627604847117e-50,-0.2805741790386629,0.985803729130282,1.024954067226276,0,0.2805741857906756,0.9858037528535918,0.9999908859682869,0.4834518070401069,0.876793997183994,0.9999909100330417,0.05011529786526191,0.9999995777022623,1.914050274100913,1.555541415606954,-5.47759842554293,0.9949884702134738,0.09999909100330417,1,0
67,0,0.2791666666666667,0.5539804893001496,2.978424651906066e-08,0.9954728184461391,0.9713001212284578,0.3068780032054083,-1.490324795326808e-50,-0.2805741743592309,0.9858037395590658,1.024954035835175,0,0.2805741827159368,0.9858037689204857,0.9999910808682165,0.4834519503768764,0.8767941471127002,0.9999911106522271,0.05011530058976923,0.9999995777022623,1.914050274100913,1.555541727681244,-5.477598421304816,0.9949884699410229,0.09999911106522276,1,0
68,0,0.2833333333333333,0.5539805439154488,3.537004365025782e-08,0.9954728286789606,0.9713001310258788,0.3068780027773335,-1.482067999001285e-50,-0.2805741739678483,0.9858037496177264,1.024954007305598,0,0.2805741838917887,0.985803784485646,0.9999912932739202,0.4834521085822958,0.8767943087937874,0.999991328643684,0.05011530571941972,0.9999995777022623,1.914050274100913,1.555542066779066,-5.477598413325368,0.9949884694280579,0.09999913286436847,1,0
69,0,0.2875,0.5539806060134532,4.084805836121052e-08,0.9954728387998326,0.9713001401505521,0.3068780063877873,-1.473857032165965e-50,-0.2805741772688349,0.9858037593401187,1.024953996228452,0,0.2805741887297667,0.985803799608286,0.9999915201817143,0.4834522792653692,0.8767944801233608,0.9999915610294514,0.05011531279533723,0.9999995777022623,1.914050274100913,1.555542428268038,-5.477598402318389,0.9949884687204659,0.09999915610294523,1,0
70,0,0.2916666666666667,0.553980676484962,4.617534825181458e-08,0.9954728487787395,0.9713001484965286,0.3068780145735349,-1.46569156695279e-50,-0.280574184752947,0.9858037686658533,1.024953991608977,0,0.2805741977085801,0.9858038141856833,0.9999917631245631,0.4834524637334103,0.8767946620970338,0.9999918092995526,0.05011532212081146,0.9999995777022623,1.914050274100913,1.555542814465974,-5.477598387812098,0.9949884677879185,0.09999918092995534,1,0
71,0,0.2958333333333333,0.5539807550186113,5.134524622949949e-08,0.9954728585998941,0.9713001560609859,0.3068780272435818,-1.457571351653489e-50,-0.2805741963369899,0.9858037775843288,1.024953995969002,0,0.2805742107431632,0.9858038282006641,0.9999920212387755,0.4834526613399618,0.8767948540729885,0.9999920725836295,0.05011533359648932,0.9999995777022623,1.914050274100913,1.555543224018982,-5.477598369961046,0.9949884666403506,0.09999920725836306,1,0
72,0,0.3,0.553980841279639,5.635179125109477e-08,0.9954728682477858,0.9713001628431084,0.3068780442947154,-1.449496136042138e-50,-0.2805742119265978,0.9858037860859128,1.024954012093444,0,0.2805742277374775,0.9858038416377199,0.9999922936140131,0.4834528714005382,0.8767950553775354,0.9999923499653829,0.05011534711518078,0.9999995777022623,1.914050274100913,1.55554365550171,-5.477598348931969,0.9949884652884814,0.0999992349965384,1,0
73,0,0.3041666666666666,0.5539809349098846,6.118972832282981e-08,0.9954728777071808,0.9713001688440884,0.3068780656115047,-1.441465671375159e-50,-0.2805742314162336,0.9858037941619423,1.024954043030299,0,0.2805742485845111,0.9858038544830069,0.9999925792932896,0.4834530931926274,0.8767952653051156,0.9999926404825719,0.05011536256185896,0.9999995777022623,1.914050274100913,1.555544107417337,-5.477598324903798,0.9949884637438138,0.09999926404825726,1,0
74,0,0.3083333333333333,0.5539810355277892,6.585450850033384e-08,0.9954728869631232,0.971300174067125,0.3068780910662998,-1.433479710391319e-50,-0.2805742546891888,0.9858038018047226,1.024954092090643,0,0.2805742731662792,0.9858038667243466,0.9999928772729714,0.483453325955689,0.8767954831182997,0.9999929431270139,0.05011537981366009,0.9999995777022623,1.914050274100913,1.555544578197579,-5.477598298067656,0.9949884620186337,0.09999929431270146,1,0
75,0,0.3125,0.5539811427744789,7.033994035938884e-08,0.995472896001933,0.9713001785160252,0.3068781205350064,-1.425538006562399e-50,-0.280574281632006,0.9858038090075697,1.024954160746345,0,0.2805743013675864,0.9858038783489507,0.9999931866213675,0.4834535689697155,0.876795708138542,0.9999932569608269,0.05011539876700147,0.9999995777022623,1.914050274100913,1.555545066383509,-5.477598268584668,0.9949884601232998,0.09999932569608272,1,0
76,0,0.3166666666666667,0.5539812574924808,7.457812024185507e-08,0.9954729048367948,0.9713001821594169,0.3068781543005354,-1.417640294927025e-50,-0.2805743125033467,0.9858038157658437,1.024954194858397,0,0.28057433342805,0.9858038892852397,0.9999935095119936,0.483453823564604,0.8767959420674726,0.9999935840896237,0.05011542003119502,0.9999995777022623,1.914050274100913,1.555545575250526,-5.477598235507029,0.9949884579968805,0.09999935840896242,1,0
77,0,0.3208333333333333,0.5539813785660745,7.860045443118667e-08,0.9954729134391702,0.97130018502668,0.3068781919713197,-1.409786343467237e-50,-0.2805743469452065,0.9858038220741745,1.02495422881651,0,0.2805743689984727,0.9858038995588038,0.9999938430926464,0.4834540877338596,0.876796182764476,0.9999939216926075,0.05011544306915627,0.9999995777022623,1.914050274100913,1.555546100410722,-5.477598199670197,0.9949884556930845,0.09999939216926075,1,0
78,0,0.325,0.5539815056528546,8.23984531002633e-08,0.9954729217980919,0.9713001871250121,0.3068782334162724,-1.401975908692689e-50,-0.2805743848377346,0.9858038279288606,1.024954260928304,0,0.280574407956622,0.9858039091575721,0.9999941865147091,0.4834543607911286,0.8767964296260656,0.9999942689126711,0.05011546780478889,0.9999995777022623,1.914050274100913,1.555546640530821,-5.477598161192542,0.9949884532195211,0.09999942689126712,1,0
79,0,0.3291666666666667,0.5539816383975505,8.59637956624749e-08,0.995472929903098,0.9713001884632982,0.3068782784956937,-1.394208748424101e-50,-0.2805744260532054,0.9858038333271788,1.024954289283955,0,0.2805744501724383,0.9858039180706194,0.9999945389100237,0.4834546420299863,0.8767966820376285,0.9999946248733368,0.05011549416035809,0.9999995777022623,1.914050274100913,1.555547194247411,-5.477598120194989,0.9949884505839643,0.09999946248733366,1,0
80,0,0.3333333333333333,0.553981776432027,8.92883307717219e-08,0.9954729377442324,0.9713001890521108,0.3068783270612708,-1.386484621793263e-50,-0.2805744704560187,0.9858038382673846,1.024954311756194,0,0.2805744955080345,0.9858039262881652,0.999994899390891,0.4834549307239374,0.8767969393734258,0.9999949886787538,0.05011552205649063,0.9999995777022623,1.914050274100913,1.555547760166949,-5.477598076801003,0.994988447794351,0.09999949886787537,1,0
81,0,0.3375,0.5539819193752836,9.236407632241506e-08,0.9954729453120447,0.9713001889037095,0.3068783789560776,-1.378803289243037e-50,-0.2805745179026993,0.9858038427487115,1.02495432600031,0,0.2805745438176961,0.9858039338015739,0.9999952670500709,0.4834552261264156,0.876797200996592,0.9999953594137004,0.05011555141217478,0.9999995777022623,1.914050274100913,1.555548336865755,-5.477598031136607,0.9949884448587826,0.09999953594137002,1,0
82,0,0.3416666666666667,0.5539820668334549,9.518321944947541e-08,0.9954729525975897,0.971300188032042,0.3068784340145752,-1.371164512527352e-50,-0.2805745682418971,0.985803846771371,1.024954329454144,0,0.2805745949478818,0.9858039406033557,0.9999956409607822,0.4834555274707836,0.8767974662591349,0.9999957361435827,0.05011558214476034,0.9999995777022623,1.914050274100913,1.555548922890016,-5.477597983330366,0.9949884417855241,0.09999957361435824,1,0
83,0,0.3458333333333333,0.5539822185237478,9.775043375639394e-08,0.995472959599091,0.9713001864484944,0.3068784921633377,-1.363568057918735e-50,-0.2805746214064801,0.9858038503388528,1.02495434304548,0,0.2805746488327666,0.9858039467016074,0.9999960203372474,0.4834558342536744,0.8767977345378152,0.9999961180872915,0.05011561407071354,0.9999995777022623,1.914050274100913,1.555549517024674,-5.477597933667774,0.9949884385929287,0.09999961180872911,1,0
84,0,0.35,0.5539823740407031,1.000596497168821e-07,0.9954729663093745,0.9713001841699042,0.3068785532310886,-1.356013690159094e-50,-0.2805746772398524,0.9858038534535868,1.024954366481249,0,0.2805747053140513,0.9858039520927758,0.9999964042319146,0.4834561457006259,0.8767980051664804,0.9999965042912046,0.05011564709278771,0.9999995777022623,1.914050274100913,1.555550117786317,-5.477597882300102,0.9949884352907215,0.09999965042912042,1,0
85,0,0.3541666666666667,0.5539825329233561,1.021007293923886e-07,0.9954729727194798,0.9713001812162581,0.3068786170032841,-1.348501174197879e-50,-0.2805747355458596,0.9858038561181917,1.024954391094584,0,0.2805747641927389,0.9858039567694851,0.9999967916224556,0.4834564609196235,0.8767982774555081,0.9999968937228579,0.05011568114624228,0.9999995777022623,1.914050274100913,1.555550723568889,-5.477597829328059,0.9949884318853758,0.09999968937228573,1,0
86,0,0.3583333333333333,0.5539826947471554,1.038686013799639e-07,0.9954729788236009,0.9713001776075407,0.3068786832968153,-1.341030277570912e-50,-0.2805747961570882,0.9858038583371775,1.024954417427165,0,0.2805748252999927,0.9858039607312463,0.9999971815308339,0.4834567791112377,0.8767985507184145,0.9999972853991425,0.05011571612523866,0.9999995777022623,1.914050274100913,1.555551332843109,-5.477597774916286,0.9949884283874764,0.09999972853991418,1,0
87,0,0.3625,0.5539828590762543,1.053585195687567e-07,0.9954729846165221,0.9713001733653706,0.3068787519212373,-1.333600769165724e-50,-0.2805748588994167,0.9858038601160625,1.024954446103582,0,0.2805748884603594,0.9858039639788987,0.9999975729615063,0.4834570994595573,0.8767988242580446,0.9999976783197677,0.05011575192104237,0.9999995777022623,1.914050274100913,1.55555194405297,-5.477597719233923,0.994988424807896,0.0999997678319767,1,0
88,0,0.3666666666666666,0.5539830254635112,1.065660631400139e-07,0.9954729900936173,0.9713001685129998,0.3068788226787675,-1.326212419221551e-50,-0.2805749235920156,0.9858038614613714,1.024954477831341,0,0.2805749534917687,0.9858039665146092,0.9999979649014217,0.4834574211321905,0.8767990973665708,0.9999980714672615,0.05011578842202313,0.9999995777022623,1.914050274100913,1.555552555615738,-5.477597662454616,0.994988421157798,0.0999998071467261,1,0
89,0,0.3708333333333333,0.55398319345049,1.074871365670807e-07,0.9954729952508505,0.9713001630753139,0.3068788953642866,-1.318864999329338e-50,-0.2805749900473473,0.9858038623806374,1.02495451340086,0,0.2805750202055338,0.9858039683418733,0.9999983563200222,0.4834577432802641,0.8767993693254944,0.9999984638069691,0.05011582551365482,0.9999995777022623,1.914050274100913,1.55555316592195,-5.477597604756517,0.994988417448635,0.09999984638069687,1,0
90,0,0.375,0.5539833626907461,1.081299809864569e-07,0.9954730000881173,0.9713001570745348,0.3068789698199035,-1.311558283241483e-50,-0.2805750581210539,0.9858038628826864,1.024954547696366,0,0.2805750884596102,0.9858039694776414,0.9999987464525126,0.4834580653135903,0.8767996395897516,0.9999988545823387,0.05011586306483167,0.9999995777022623,1.914050274100913,1.555553773794747,-5.477597546343572,0.9949884136935173,0.09999988545823382,1,0
91,0,0.3791666666666667,0.5539835330103347,1.085210691912961e-07,0.9954730046108843,0.9713001505281137,0.306879045961734,-1.304292047269253e-50,-0.2805751277364419,0.985803862977778,1.024954566756534,0,0.2805751581847353,0.9858039699582692,0.9999991349388844,0.4834583870357142,0.8767999078780701,0.9999992434598407,0.0501159009211526,0.9999995777022623,1.914050274100913,1.555554378715305,-5.477597487455962,0.9949884099078852,0.09999992434598402,1,0
92,0,0.3833333333333333,0.5539837037368248,1.086397340122097e-07,0.995473008812004,0.9713001434721137,0.3068791234829342,-1.297066065875742e-50,-0.2805751986129679,0.9858038626760498,1.024954580370058,0,0.2805752290945646,0.9858039697735209,0.9999995202822274,0.4834587071463259,0.8768001731709723,0.9999996289218925,0.05011593897939465,0.9999995777022623,1.914050274100913,1.555554978322942,-5.477597428254253,0.994988406102061,0.09999996289218921,1,0
93,0,0.3875,0.5539838744160219,1.084879959926522e-07,0.99547301269114,0.9713001359362323,0.30687920217091,-1.289880116383318e-50,-0.28057527055626,0.9858038619891785,1.024954587258209,0,0.2805753009952933,0.9858039689370655,0.9999999014955075,0.4834590248409317,0.8768004347810734,1.00000000998348,0.05011597710796303,0.9999995777022623,1.914050274100913,1.555555571085412,-5.47759736894315,0.9949884022892042,0.100000000998348,1,0
94,0,0.3916666666666667,0.553984044586281,1.080685754705192e-07,0.9954730162486498,0.9713001279516669,0.3068792818074315,-1.282733977491304e-50,-0.2805753433667941,0.9858038609298577,1.024954586038431,0,0.2805753736881608,0.9858039674642777,1.000000277583015,0.4834593393071358,0.8768006920160574,1.000000385651615,0.05011601517194047,0.9999995777022623,1.914050274100913,1.555556155458066,-5.477597309732523,0.9949883984828063,0.1000000385651615,1,0
95,0,0.3958333333333333,0.5539842137785064,1.073848925781468e-07,0.9954730194855854,0.9713001195511136,0.3068793621686338,-1.275627429275975e-50,-0.2805754168398936,0.9858038595117974,1.02495457522435,0,0.2805754469694501,0.9858039653722391,1.000000647540367,0.4834596497246409,0.8768009441786766,1.000000754925333,0.05011605303308718,0.9999995777022623,1.914050274100913,1.55555672988385,-5.477597250837412,0.9949883946966915,0.1000000754925332,1,0
96,0,0.4,0.553984381516151,1.06441067242312e-07,0.995473022403693,0.9713001107687694,0.3068794430250156,-1.268560253190561e-50,-0.2805754907657287,0.9858038577497232,1.024954553225772,0,0.2805755206304881,0.9858039626797372,1.000001010354502,0.4834599552652481,0.8768011905667515,1.000001116795694,0.05011609054984088,0.9999995777022623,1.914050274100913,1.555557292793301,-5.477597192478027,0.9949883909450158,0.1000001116795694,1,0
97,0,0.4041666666666667,0.5539845473152177,1.052419191842324e-07,0.9954730250054122,0.9713001016403298,0.3068795241414405,-1.261532232065246e-50,-0.2805755649293176,0.985803855659378,1.02495451834868,0,0.2805755944576451,0.9858039594072656,1.000001365003688,0.4834602550928566,0.8768014304731718,1.000001470245784,0.05011612757731688,0.9999995777022623,1.914050274100913,1.555557842604554,-5.477597134879743,0.994988387242268,0.1000001470245784,1,0
98,0,0.4083333333333333,0.5539847117375321,1.038007788422848e-07,0.9954730272998659,0.9713000921493891,0.3068796056718378,-1.254543141374616e-50,-0.2805756394713954,0.9858038532396733,1.024954509006197,0,0.2805756685953879,0.9858039555668782,1.000001713035982,0.4834605503044604,0.8768016650894166,1.000001816836982,0.05011616436968971,0.9999995777022623,1.914050274100913,1.555558381746416,-5.47759707764717,0.9949883835630305,0.1000001816836981,1,0
99,0,0.4125,0.5539848738509194,1.021206524213219e-07,0.9954730292884193,0.9713000823566916,0.3068796872074349,-1.24759277029499e-50,-0.2805757140182272,0.9858038505157258,1.024954506755463,0,0.2805757426708291,0.985803951186655,1.000002052351621,0.4834608392497061,0.8768018929154785,1.000002154472531,0.05011620060990567,0.9999995777022623,1.914050274100913,1.555558906957273,-5.477597021273505,0.994988379939009,0.1000002154472532,1,0
100,0,0.4166666666666667,0.5539850331954616,1.002088033548794e-07,0.9954730309758587,0.9713000723000695,0.3068797685135879,-1.240680905402456e-50,-0.2805757883552815,0.9858038475055405,1.024954511363621,0,0.2805758164714751,0.9858039462917609,1.000002382016512,0.4834611211543526,0.876802113313365,1.000002482225605,0.05011623616085075,0.9999995777022623,1.914050274100913,1.555559416795388,-5.477596965972037,0.9949883763839144,0.1000002482225605,1,0
